Date	Year	state_name	Num_Institutions	Total_Assets	Num_Offices	Depoits($000)	HHI
06-30-2015	2015	Puerto Rico	7	1,358,066,893	377	67,912,336	2,765.8909
06-30-2015	2015	Rhode Island	23	2,498,278,418	263	28,023,693	2,274.1927
06-30-2015	2015	South Carolina	90	4,540,963,954	1,324	75,106,371	929.6142
06-30-2015	2015	South Dakota	85	3,488,956,936	467	450,487,744	4,741.5928
06-30-2015	2015	Tennessee	214	4,625,408,243	2,186	131,392,718	586.4457
06-30-2015	2015	Texas	556	8,597,017,161	6,730	730,504,453	844.7492
06-30-2015	2015	Utah	63	4,866,147,482	570	515,518,038	1,076.8101
06-30-2015	2015	Vermont	23	518,520,506	248	12,091,163	1,238.6275
06-30-2015	2015	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2015	2015	Virginia	140	6,587,486,848	2,524	278,289,947	993.2250
06-30-2015	2015	Washington	90	6,559,684,072	1,791	135,162,380	957.6853
06-30-2015	2015	West Virginia	78	3,084,703,573	657	31,680,694	649.4216
06-30-2015	2015	Wisconsin	269	4,777,219,095	2,168	140,261,259	798.0936
06-30-2015	2015	Wyoming	46	2,195,001,686	225	14,816,725	765.4487
06-30-2016	2016	Alabama	166	2,936,707,937	1,520	97,111,546	890.3411
06-30-2016	2016	Alaska	7	1,867,960,151	127	12,052,051	3,193.2095
06-30-2016	2016	American Samoa	2	16,841,668	3	158,582	6,019.0400
06-30-2016	2016	Arizona	66	6,761,307,101	1,248	114,676,634	1,723.4601
06-30-2016	2016	Arkansas	127	4,343,395,321	1,354	60,770,085	487.9191
06-30-2016	2016	California	226	8,739,202,435	6,992	1,269,490,634	1,053.7677
06-30-2016	2016	Colorado	141	6,717,621,494	1,517	125,337,801	965.5431
06-30-2016	2016	Connecticut	62	8,297,910,454	1,212	129,216,977	1,027.6102
06-30-2016	2016	Delaware	41	6,665,669,825	270	356,600,131	1,795.6650
06-30-2016	2016	District Of Columbia	32	8,930,086,191	229	45,996,063	1,294.4936
06-30-2016	2016	Federated States Of Micronesia	2	2,066,486	8	264,010	5,019.6531
06-30-2016	2016	Florida	241	10,249,380,062	5,287	541,660,075	771.0125
06-30-2016	2016	Georgia	237	7,654,545,922	2,439	225,317,093	1,039.1097
06-30-2016	2016	Guam	5	38,513,021	24	2,581,652	2,916.3487
06-30-2016	2016	Hawaii	12	64,987,469	276	40,756,473	2,634.4652
06-30-2016	2016	Idaho	32	6,299,801,726	502	23,202,917	1,085.5060
06-30-2016	2016	Illinois	540	8,737,798,995	4,503	473,229,977	624.0235
06-30-2016	2016	Indiana	155	5,588,132,423	2,125	118,780,092	500.3868
06-30-2016	2016	Iowa	331	4,196,823,867	1,549	80,471,168	202.2359
06-30-2016	2016	Kansas	314	4,388,705,784	1,465	70,381,106	232.3860
06-30-2016	2016	Kentucky	190	3,571,040,289	1,689	76,523,294	360.5477
06-30-2016	2016	Louisiana	143	2,618,806,744	1,555	102,149,014	865.4948
06-30-2016	2016	Maine	31	2,153,693,696	486	26,790,989	699.3008
06-30-2016	2016	Marshall Islands	1	1,918,461	1	116,021	10,000.0000
06-30-2016	2016	Maryland	100	6,604,308,650	1,591	136,171,426	1,016.3227
06-30-2016	2016	Massachusetts	169	8,609,462,413	2,192	356,367,522	1,199.2164
06-30-2016	2016	Michigan	136	6,687,986,961	2,714	200,399,519	913.6103
06-30-2016	2016	Minnesota	372	4,347,663,969	1,738	222,060,502	2,322.8464
06-30-2016	2016	Mississippi	98	2,197,422,931	1,160	50,639,689	610.6797
06-30-2016	2016	Missouri	336	5,009,101,443	2,345	165,985,442	449.6900
06-30-2016	2016	Montana	63	2,202,071,934	385	22,309,180	973.2850
06-30-2016	2016	Nebraska	202	2,370,192,598	1,074	63,088,898	548.4429
06-30-2016	2016	Nevada	48	7,964,090,955	503	204,423,116	4,680.2713
06-30-2016	2016	New Hampshire	42	2,233,798,068	429	31,901,607	1,348.8444
06-30-2016	2016	New Jersey	140	9,229,338,411	3,047	313,790,327	735.8104
06-30-2016	2016	New Mexico	58	4,184,599,734	487	30,683,526	1,139.3411
06-30-2016	2016	New York	212	10,091,409,560	5,175	1,534,329,319	1,477.7091
06-30-2016	2016	North Carolina	93	5,016,577,428	2,481	347,370,883	2,601.4662
06-30-2016	2016	North Dakota	87	2,307,783,696	429	26,142,191	414.2799
06-30-2016	2016	Northern Mariana Islands	4	38,136,979	8	582,261	4,876.2686
06-30-2016	2016	Ohio	232	5,708,320,455	3,784	323,662,580	901.9854
06-30-2016	2016	Oklahoma	228	4,102,825,034	1,350	83,725,620	415.6564
06-30-2016	2016	Oregon	51	6,657,046,191	1,026	71,189,658	1,153.8911
06-30-2016	2016	Palau	3	18,525,981	3	269,901	4,303.3774
06-30-2016	2016	Pennsylvania	208	8,916,913,347	4,300	365,848,869	825.0535
06-30-2016	2016	Puerto Rico	7	1,408,192,583	334	68,075,957	2,833.1911
06-30-2016	2016	Rhode Island	22	2,216,414,059	262	28,770,297	2,218.4430
06-30-2016	2016	South Carolina	86	4,778,881,669	1,288	79,022,916	926.7202
06-30-2016	2016	South Dakota	84	3,693,565,960	470	454,260,030	4,554.3032
06-30-2016	2016	Tennessee	207	4,866,488,385	2,154	138,282,871	588.6454
06-30-2016	2016	Texas	543	9,167,872,260	6,681	769,160,085	828.0368
06-30-2016	2016	Utah	57	5,267,388,072	544	563,128,203	1,279.6820
06-30-2016	2016	Vermont	23	597,421,241	243	12,619,859	1,227.1899
06-30-2016	2016	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2016	2016	Virginia	137	6,908,814,360	2,476	287,176,065	1,019.1797
06-30-2016	2016	Washington	87	7,079,479,366	1,758	143,085,138	944.0908
06-30-2016	2016	West Virginia	76	3,322,995,129	647	31,529,701	651.2460
06-30-2016	2016	Wisconsin	257	5,142,116,576	2,129	143,503,620	762.9533
06-30-2016	2016	Wyoming	45	2,347,351,690	224	15,451,315	802.4158
06-30-2017	2017	Alabama	161	3,015,366,457	1,496	100,424,571	867.9133
06-30-2017	2017	Alaska	7	1,889,527,617	127	12,168,954	3,202.9428
06-30-2017	2017	American Samoa	2	17,392,142	3	177,141	5,992.5697
06-30-2017	2017	Arizona	67	7,124,828,638	1,212	124,708,085	1,641.8567
06-30-2017	2017	Arkansas	122	4,472,477,895	1,346	64,161,737	507.8002
06-30-2017	2017	California	217	9,005,820,369	6,902	1,353,501,664	1,034.6381
06-30-2017	2017	Colorado	140	6,940,147,362	1,491	132,584,197	977.3878
06-30-2017	2017	Connecticut	62	8,662,013,743	1,183	133,294,530	1,018.2973
06-30-2017	2017	Delaware	42	6,858,381,894	267	358,505,331	1,907.0877
06-30-2017	2017	District Of Columbia	30	9,198,354,394	221	47,135,855	1,276.9743
06-30-2017	2017	Federated States Of Micronesia	2	2,107,138	8	310,802	5,058.9939
06-30-2017	2017	Florida	228	10,558,035,805	5,136	563,792,853	765.6874
06-30-2017	2017	Georgia	227	7,918,188,253	2,347	240,826,362	1,058.3243
06-30-2017	2017	Guam	5	40,051,607	24	2,790,623	2,918.2342
06-30-2017	2017	Hawaii	12	68,810,895	273	44,210,816	2,626.6719
06-30-2017	2017	Idaho	32	6,481,841,909	496	25,046,302	1,033.9027
06-30-2017	2017	Illinois	518	9,138,041,955	4,385	479,478,281	603.3488
06-30-2017	2017	Indiana	150	5,748,391,456	2,070	124,439,586	504.4508
06-30-2017	2017	Iowa	327	4,322,119,174	1,538	83,888,033	200.3154
06-30-2017	2017	Kansas	301	4,540,209,713	1,452	73,328,760	231.0847
06-30-2017	2017	Kentucky	180	3,679,243,605	1,664	79,290,786	364.0100
06-30-2017	2017	Louisiana	140	2,688,576,427	1,521	104,702,846	919.2784
06-30-2017	2017	Maine	31	2,255,494,881	484	27,924,083	675.8485
06-30-2017	2017	Marshall Islands	1	1,962,734	1	161,552	10,000.0000
06-30-2017	2017	Maryland	95	6,761,705,388	1,542	142,885,770	1,013.8052
06-30-2017	2017	Massachusetts	158	7,360,441,981	2,176	350,006,796	1,130.6493
06-30-2017	2017	Michigan	126	6,899,608,773	2,599	210,602,492	956.1614
06-30-2017	2017	Minnesota	363	4,569,965,927	1,701	234,181,047	2,232.9300
06-30-2017	2017	Mississippi	99	2,238,678,091	1,146	53,061,218	611.3904
06-30-2017	2017	Missouri	324	5,192,104,366	2,306	177,519,248	453.0598
06-30-2017	2017	Montana	59	2,241,398,175	383	23,000,599	1,008.5157
06-30-2017	2017	Nebraska	194	2,411,149,810	1,080	64,351,964	548.0283
06-30-2017	2017	Nevada	47	8,226,629,302	497	231,192,461	5,066.7745
06-30-2017	2017	New Hampshire	41	2,332,818,741	422	33,080,313	1,307.5373
06-30-2017	2017	New Jersey	137	9,555,928,368	2,979	331,060,493	746.6647
06-30-2017	2017	New Mexico	58	4,312,037,186	472	30,559,059	1,081.7637
06-30-2017	2017	New York	212	10,426,172,019	5,038	1,683,281,581	1,425.4397
06-30-2017	2017	North Carolina	92	5,210,811,318	2,418	363,305,861	2,703.3714
06-30-2017	2017	North Dakota	86	2,351,387,490	428	27,297,795	416.4186
06-30-2017	2017	Northern Mariana Islands	4	39,721,169	8	909,203	3,478.0052
06-30-2017	2017	Ohio	223	5,875,001,732	3,669	336,516,003	978.0511
06-30-2017	2017	Oklahoma	227	4,240,695,895	1,351	86,264,797	407.3998
06-30-2017	2017	Oregon	49	6,849,908,916	1,003	75,915,709	1,136.9610
06-30-2017	2017	Palau	3	19,168,944	3	265,764	4,150.6359
06-30-2017	2017	Pennsylvania	196	7,885,059,674	4,220	389,653,462	782.1347
06-30-2017	2017	Puerto Rico	7	1,448,140,334	324	74,051,391	2,998.8740
06-30-2017	2017	Rhode Island	22	2,306,948,634	258	30,239,904	2,262.6571
06-30-2017	2017	South Carolina	84	4,993,520,175	1,274	84,506,141	928.3439
06-30-2017	2017	South Dakota	83	3,779,361,294	465	536,624,614	4,569.7133
06-30-2017	2017	Tennessee	199	5,011,704,488	2,115	147,560,415	593.1011
06-30-2017	2017	Texas	529	9,480,432,365	6,504	818,120,434	891.4514
06-30-2017	2017	Utah	55	5,426,740,169	536	467,110,177	1,188.3958
06-30-2017	2017	Vermont	23	641,837,603	239	13,137,340	1,231.5325
06-30-2017	2017	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2017	2017	Virginia	126	7,142,422,408	2,389	307,654,200	1,030.3335
06-30-2017	2017	Washington	83	7,282,708,390	1,741	153,876,655	959.1119
06-30-2017	2017	West Virginia	74	3,404,576,300	638	32,945,050	674.2336
06-30-2017	2017	Wisconsin	241	5,396,463,337	2,034	155,033,560	849.2836
06-30-2017	2017	Wyoming	46	2,395,508,147	222	15,337,403	769.7032
06-30-2018	2018	Alabama	156	3,028,043,527	1,465	100,931,877	839.4552
06-30-2018	2018	Alaska	7	1,833,847,025	123	11,908,192	3,168.2637
06-30-2018	2018	American Samoa	2	17,433,880	3	159,700	5,816.3127
06-30-2018	2018	Arizona	67	7,232,712,150	1,177	131,673,355	1,530.7451
06-30-2018	2018	Arkansas	119	4,477,665,449	1,345	66,661,127	547.2146
06-30-2018	2018	California	206	9,192,120,702	6,840	1,397,409,099	1,031.4008
06-30-2018	2018	Colorado	135	7,038,026,725	1,482	137,652,448	960.6055
06-30-2018	2018	Connecticut	61	8,784,918,455	1,159	135,538,924	1,055.2173
06-30-2018	2018	Delaware	42	6,904,407,239	268	398,805,023	1,976.1992
06-30-2018	2018	District Of Columbia	30	9,343,009,047	216	51,442,558	1,443.8732
06-30-2018	2018	Federated States Of Micronesia	2	2,052,664	8	339,462	5,058.0660
06-30-2018	2018	Florida	211	10,737,358,853	4,982	585,831,860	752.1133
06-30-2018	2018	Georgia	222	8,034,001,422	2,313	250,359,707	1,010.9119
06-30-2018	2018	Guam	5	40,163,137	23	2,864,148	2,895.8857
06-30-2018	2018	Hawaii	12	71,912,908	271	44,838,924	2,577.9709
06-30-2018	2018	Idaho	32	6,559,669,963	490	25,926,979	1,013.6215
06-30-2018	2018	Illinois	502	9,251,267,545	4,306	482,579,125	599.7861
06-30-2018	2018	Indiana	145	7,599,214,240	2,012	131,405,078	487.3407
06-30-2018	2018	Iowa	324	4,306,986,123	1,519	86,730,103	195.3188
06-30-2018	2018	Kansas	289	4,561,133,923	1,439	74,623,217	230.6829
06-30-2018	2018	Kentucky	178	3,781,623,653	1,635	81,800,896	371.1428
06-30-2018	2018	Louisiana	131	2,791,708,878	1,471	103,515,028	883.5088
06-30-2018	2018	Maine	31	2,309,080,305	472	29,418,793	663.6223
06-30-2018	2018	Marshall Islands	1	1,888,372	1	154,689	10,000.0000
06-30-2018	2018	Maryland	87	6,810,290,182	1,491	144,990,716	1,006.8349
06-30-2018	2018	Massachusetts	151	7,499,965,722	2,155	397,357,998	1,322.3404
06-30-2018	2018	Michigan	122	6,974,081,356	2,514	217,532,592	927.4590
06-30-2018	2018	Minnesota	348	4,543,976,567	1,682	230,613,974	1,995.1901
06-30-2018	2018	Mississippi	94	2,201,176,801	1,142	53,806,139	630.0070
06-30-2018	2018	Missouri	312	5,452,692,358	2,292	163,010,314	465.6613
06-30-2018	2018	Montana	56	2,190,002,082	379	23,757,416	1,123.0964
06-30-2018	2018	Nebraska	188	2,360,220,111	1,074	64,422,429	557.8009
06-30-2018	2018	Nevada	48	8,381,335,082	495	274,215,972	4,993.4121
06-30-2018	2018	New Hampshire	41	2,398,687,002	417	34,430,737	1,293.9302
06-30-2018	2018	New Jersey	129	9,832,900,602	2,887	333,931,764	741.7694
06-30-2018	2018	New Mexico	58	4,303,043,282	467	31,335,336	1,052.7088
06-30-2018	2018	New York	210	10,662,747,777	4,960	1,691,550,944	1,348.6048
06-30-2018	2018	North Carolina	84	5,286,584,347	2,313	366,362,661	2,626.3486
06-30-2018	2018	North Dakota	85	2,298,681,046	427	27,809,317	413.9478
06-30-2018	2018	Northern Mariana Islands	4	39,845,635	8	877,843	3,480.8422
06-30-2018	2018	Ohio	216	5,954,188,132	3,597	343,200,222	968.2071
06-30-2018	2018	Oklahoma	225	4,378,863,397	1,345	87,005,277	396.2395
06-30-2018	2018	Oregon	46	6,957,377,684	972	77,721,569	1,150.7184
06-30-2018	2018	Palau	3	19,149,676	3	288,965	4,518.2969
06-30-2018	2018	Pennsylvania	191	7,991,205,344	4,122	395,148,716	789.1389
06-30-2018	2018	Puerto Rico	7	1,473,923,409	300	73,832,898	3,010.5727
06-30-2018	2018	Rhode Island	22	2,368,468,925	251	35,089,433	2,379.5132
06-30-2018	2018	South Carolina	79	5,014,129,286	1,226	85,947,253	909.9286
06-30-2018	2018	South Dakota	84	3,751,798,285	462	603,061,255	4,616.8782
06-30-2018	2018	Tennessee	189	5,038,377,501	2,053	154,881,534	622.7000
06-30-2018	2018	Texas	523	9,202,277,064	6,421	840,122,096	871.9314
06-30-2018	2018	Utah	52	5,545,071,358	524	523,901,871	1,316.7119
06-30-2018	2018	Vermont	23	670,044,905	236	13,325,502	1,224.7304
06-30-2018	2018	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2018	2018	Virginia	122	7,217,935,270	2,295	323,046,216	1,016.0492
06-30-2018	2018	Washington	79	7,394,709,580	1,716	161,098,741	941.6902
06-30-2018	2018	West Virginia	73	3,323,650,477	618	33,280,327	692.4119
06-30-2018	2018	Wisconsin	236	5,448,407,539	1,970	150,113,628	704.4175
06-30-2018	2018	Wyoming	46	2,345,541,441	219	15,718,511	734.4898
06-30-2019	2019	Alabama	153	3,173,920,049	1,457	107,614,350	915.4704
06-30-2019	2019	Alaska	7	1,863,106,447	121	11,801,599	3,260.4444
06-30-2019	2019	American Samoa	2	18,401,166	3	165,611	5,765.8482
06-30-2019	2019	Arizona	68	7,551,328,191	1,157	141,851,631	1,435.5519
06-30-2019	2019	Arkansas	117	4,407,971,669	1,334	71,022,803	568.6692
06-30-2019	2019	California	199	9,639,358,780	6,734	1,459,881,342	998.1760
06-30-2019	2019	Colorado	131	7,344,266,864	1,446	142,644,894	924.5049
06-30-2019	2019	Connecticut	59	9,174,114,616	1,129	139,821,572	1,088.5219
06-30-2019	2019	Delaware	41	9,237,926,074	261	379,060,652	2,422.5580
06-30-2019	2019	District Of Columbia	30	9,752,581,373	211	53,321,489	1,442.4988
06-30-2019	2019	Federated States Of Micronesia	2	2,116,198	8	349,412	5,069.5909
06-30-2019	2019	Florida	206	11,235,556,999	4,816	603,555,140	743.9607
06-30-2019	2019	Georgia	212	7,937,984,850	2,252	256,347,033	990.8741
06-30-2019	2019	Guam	5	40,668,023	22	2,939,378	2,943.2197
06-30-2019	2019	Hawaii	13	81,165,663	269	44,826,611	2,555.6911
06-30-2019	2019	Idaho	29	6,818,932,155	469	26,901,717	975.8696
06-30-2019	2019	Illinois	481	9,655,448,534	4,217	500,190,435	627.3641
06-30-2019	2019	Indiana	144	8,157,824,200	1,967	137,928,476	472.8471
06-30-2019	2019	Iowa	311	4,445,149,208	1,509	90,035,952	194.9204
06-30-2019	2019	Kansas	279	5,130,215,460	1,440	76,435,669	228.1774
06-30-2019	2019	Kentucky	172	4,240,813,199	1,599	84,252,998	370.2694
06-30-2019	2019	Louisiana	128	2,943,660,715	1,435	106,471,611	867.3413
06-30-2019	2019	Maine	31	2,414,769,171	464	31,805,498	674.5479
06-30-2019	2019	Marshall Islands	1	1,944,695	1	135,959	10,000.0000
06-30-2019	2019	Maryland	87	9,373,636,236	1,445	149,670,973	993.4329
06-30-2019	2019	Massachusetts	143	7,854,642,517	2,138	407,509,613	1,243.9597
06-30-2019	2019	Michigan	118	7,300,882,975	2,426	227,269,235	907.4206
06-30-2019	2019	Minnesota	339	4,736,252,774	1,670	236,549,289	1,952.6938
06-30-2019	2019	Mississippi	93	2,033,724,850	1,133	55,129,030	616.3188
06-30-2019	2019	Missouri	304	5,666,902,136	2,279	170,395,963	441.2417
06-30-2019	2019	Montana	55	2,244,209,836	382	24,459,146	1,112.2814
06-30-2019	2019	Nebraska	184	2,424,662,640	1,075	67,147,194	555.4654
06-30-2019	2019	Nevada	50	8,701,124,458	494	279,240,066	5,004.7178
06-30-2019	2019	New Hampshire	39	2,539,401,919	409	35,393,831	1,255.6862
06-30-2019	2019	New Jersey	126	10,653,805,546	2,812	342,874,741	734.6370
06-30-2019	2019	New Mexico	56	4,458,652,068	455	32,215,553	1,014.4266
06-30-2019	2019	New York	211	11,203,847,573	4,796	1,744,697,497	1,328.8139
06-30-2019	2019	North Carolina	84	5,515,433,652	2,250	364,920,861	2,452.0664
06-30-2019	2019	North Dakota	85	2,358,904,105	423	29,492,959	435.6626
06-30-2019	2019	Northern Mariana Islands	4	40,332,828	8	891,419	3,479.3656
06-30-2019	2019	Ohio	217	8,350,687,590	3,528	369,188,527	1,084.6557
06-30-2019	2019	Oklahoma	223	4,614,541,483	1,338	92,486,905	397.4786
06-30-2019	2019	Oregon	43	7,250,530,781	945	79,877,648	1,114.0939
06-30-2019	2019	Palau	3	20,165,228	3	263,485	4,577.3602
06-30-2019	2019	Pennsylvania	182	8,562,770,882	4,013	415,911,239	786.4051
06-30-2019	2019	Puerto Rico	7	1,525,200,773	298	74,274,365	3,067.5906
06-30-2019	2019	Rhode Island	21	2,489,524,142	252	31,062,583	1,938.4099
06-30-2019	2019	South Carolina	76	5,234,605,701	1,194	89,383,808	900.2112
06-30-2019	2019	South Dakota	80	3,883,849,145	457	691,962,749	4,635.1593
06-30-2019	2019	Tennessee	188	5,267,939,601	2,033	160,288,767	609.5096
06-30-2019	2019	Texas	510	10,363,163,027	6,399	878,164,145	884.5605
06-30-2019	2019	Utah	51	7,647,702,021	512	575,283,785	1,257.8201
06-30-2019	2019	Vermont	23	743,280,607	235	13,722,673	1,208.4700
06-30-2019	2019	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2019	2019	Virginia	121	9,823,562,080	2,224	335,270,648	1,054.3992
06-30-2019	2019	Washington	77	7,722,159,108	1,672	164,542,093	937.3455
06-30-2019	2019	West Virginia	71	3,747,250,036	609	34,230,150	696.1168
06-30-2019	2019	Wisconsin	226	5,622,959,165	1,921	151,228,530	712.6528
06-30-2019	2019	Wyoming	47	2,522,350,387	221	16,081,832	679.2703
06-30-2020	2020	Alabama	149	6,433,341,910	1,454	129,469,715	930.0443
06-30-2020	2020	Alaska	7	1,945,205,387	118	14,227,142	3,187.1328
06-30-2020	2020	American Samoa	1	391,201	2	160,896	10,000.0000
06-30-2020	2020	Arizona	65	8,920,328,871	1,118	172,556,223	1,504.9104
06-30-2020	2020	Arkansas	113	5,452,371,906	1,334	82,691,708	573.6161
06-30-2020	2020	California	191	11,383,881,307	6,618	1,793,037,033	1,033.5448
06-30-2020	2020	Colorado	129	8,767,746,859	1,451	172,285,023	887.4682
06-30-2020	2020	Connecticut	56	10,646,550,553	1,094	162,877,366	1,228.8808
06-30-2020	2020	Delaware	42	10,901,437,326	259	467,059,524	2,467.4017
06-30-2020	2020	District Of Columbia	31	11,521,830,265	215	65,826,668	1,386.3962
06-30-2020	2020	Federated States Of Micronesia	2	2,549,794	8	373,103	5,075.8936
06-30-2020	2020	Florida	196	13,326,642,433	4,775	708,384,984	825.0285
06-30-2020	2020	Georgia	199	9,320,451,013	2,259	286,703,573	1,004.3083
06-30-2020	2020	Guam	5	46,162,715	20	3,417,228	2,987.0877
06-30-2020	2020	Hawaii	13	133,730,231	263	50,882,702	2,599.7230
06-30-2020	2020	Idaho	30	8,092,813,198	460	33,105,314	955.9621
06-30-2020	2020	Illinois	466	11,333,833,529	4,085	611,446,083	694.2773
06-30-2020	2020	Indiana	139	7,865,771,112	1,918	162,501,533	499.7355
06-30-2020	2020	Iowa	297	5,004,618,955	1,494	100,890,278	200.2226
06-30-2020	2020	Kansas	271	8,860,717,087	1,416	88,563,135	235.5977
06-30-2020	2020	Kentucky	164	5,198,055,685	1,575	98,664,862	386.9126
06-30-2020	2020	Louisiana	125	3,679,193,362	1,413	124,057,773	909.2645
06-30-2020	2020	Maine	30	2,937,237,674	454	36,778,600	699.6443
06-30-2020	2020	Marshall Islands	1	2,343,878	1	174,862	10,000.0000
06-30-2020	2020	Maryland	83	11,077,739,244	1,432	182,176,005	1,109.7699
06-30-2020	2020	Massachusetts	136	9,379,340,231	2,118	498,536,996	1,314.9357
06-30-2020	2020	Michigan	114	8,713,635,378	2,378	284,308,608	1,021.8598
06-30-2020	2020	Minnesota	330	8,387,418,705	1,656	272,612,184	1,745.0732
06-30-2020	2020	Mississippi	91	2,672,723,867	1,117	64,705,258	653.5118
06-30-2020	2020	Missouri	295	9,499,857,577	2,237	204,081,522	455.5406
06-30-2020	2020	Montana	52	2,369,898,587	381	28,668,427	1,100.5712
06-30-2020	2020	Nebraska	180	5,629,364,628	1,078	72,044,305	576.2016
06-30-2020	2020	Nevada	49	10,068,884,403	478	112,363,351	1,247.0678
06-30-2020	2020	New Hampshire	42	6,096,635,611	399	42,361,410	1,263.8066
06-30-2020	2020	New Jersey	119	12,540,928,698	2,713	403,731,148	797.1943
06-30-2020	2020	New Mexico	56	5,030,816,459	448	38,530,303	1,012.6277
06-30-2020	2020	New York	209	13,176,299,970	4,642	2,183,058,996	1,409.7276
06-30-2020	2020	North Carolina	86	9,962,957,006	2,219	498,391,904	2,583.1412
06-30-2020	2020	North Dakota	83	2,487,470,479	420	34,558,046	460.6633
06-30-2020	2020	Northern Mariana Islands	4	45,771,514	8	887,473	3,496.9324
06-30-2020	2020	Ohio	209	8,120,747,797	3,443	455,422,190	1,039.6140
06-30-2020	2020	Oklahoma	214	5,770,347,804	1,329	114,149,523	502.5356
06-30-2020	2020	Oregon	43	8,590,006,473	912	99,067,040	1,121.4146
06-30-2020	2020	Palau	3	23,109,268	3	296,952	4,627.1149
06-30-2020	2020	Pennsylvania	177	10,322,078,702	3,914	501,241,403	846.4487
06-30-2020	2020	Puerto Rico	6	1,747,207,238	298	88,497,400	3,400.3975
06-30-2020	2020	Rhode Island	21	6,029,620,238	249	37,318,019	2,196.0769
06-30-2020	2020	South Carolina	74	9,029,434,849	1,198	105,130,632	956.6922
06-30-2020	2020	South Dakota	79	4,222,474,887	459	792,747,909	4,579.8487
06-30-2020	2020	Tennessee	181	8,997,528,665	2,024	193,130,778	669.7848
06-30-2020	2020	Texas	498	12,590,592,702	6,415	1,366,566,741	967.0227
06-30-2020	2020	Utah	53	9,025,358,591	509	714,182,097	1,223.4679
06-30-2020	2020	Vermont	23	879,810,168	229	17,002,067	1,363.9964
06-30-2020	2020	Virgin Islands Of The U.S.	0	-	-	-	-
06-30-2020	2020	Virginia	118	11,555,858,446	2,215	380,379,749	1,015.0105
06-30-2020	2020	Washington	76	9,123,778,395	1,630	195,997,570	932.8385
06-30-2020	2020	West Virginia	68	4,637,141,856	598	38,881,474	706.1183
06-30-2020	2020	Wisconsin	216	6,618,991,629	1,855	179,311,683	722.6698
06-30-2020	2020	Wyoming	47	2,689,481,218	218	18,694,016	658.4227
